	0
 1.37403680e-01 1.37410232e-01 1.37423337e-01 1.37436442e-01
 1.37449547e-01 1.37456099e-01 1.37475756e-01 1.37488861e-01
 1.37508518e-01 1.37521623e-01 1.37560937e-01 1.37587147e-01
 1.37639566e-01 1.37691985e-01 1.37711642e-01 1.37724747e-01
 1.37737852e-01 1.37750957e-01 1.37764061e-01 1.37783719e-01
 1.37790271e-01 1.37803376e-01 1.37823033e-01 1.37836138e-01
 1.37862347e-01 1.37868900e-01 1.37888557e-01 1.37895109e-01
 1.37921319e-01 1.37934424e-01 1.37947528e-01 1.37967186e-01
 1.38006500e-01 1.38013052e-01 1.38032710e-01 1.38058919e-01
 1.38065472e-01 1.38091681e-01 1.38104786e-01 1.38117891e-01
 1.38124443e-01 1.38144100e-01 1.38150653e-01 1.38203072e-01
 1.38222729e-01 1.38229281e-01 1.38268596e-01 1.38275148e-01
 1.38288253e-01 1.38294805e-01 1.38334120e-01 1.38366882e-01
 1.38379986e-01 1.38399644e-01 1.38419301e-01 1.38432406e-01
 1.38445510e-01 1.38465167e-01 1.38484825e-01 1.38497929e-01
 1.38504482e-01 1.38524139e-01 1.38550349e-01 1.38556901e-01
 1.38570006e-01 1.38596215e-01 1.38615873e-01 1.38655187e-01
 1.38674844e-01 1.38701054e-01 1.38707606e-01 1.38727263e-01
 1.38740368e-01 1.38766578e-01 1.38773130e-01 1.38792787e-01
 1.38812444e-01 1.38851759e-01 1.38871416e-01 1.38891073e-01
 1.38930387e-01 1.38950045e-01 1.38969702e-01 1.38995911e-01
 1.39002464e-01 1.39035226e-01 1.39061435e-01 1.39081092e-01
 1.39087645e-01 1.39100750e-01 1.39107302e-01 1.39120407e-01
 1.39126959e-01 1.39140064e-01 1.39159721e-01 1.39166274e-01
 1.39179378e-01 1.39185931e-01 1.39212140e-01 1.39231797e-01
 1.39244902e-01 1.39264559e-01 1.39277664e-01 1.39284217e-01
 1.39310426e-01 1.39330083e-01 1.39349741e-01 1.39369398e-01
 1.39395607e-01 1.39408712e-01 1.39421817e-01 1.39480788e-01
 1.39506998e-01 1.39520103e-01 1.39552865e-01 1.39565969e-01
 1.39579074e-01 1.39618389e-01 1.39624941e-01 1.39644598e-01
 1.39651151e-01 1.39677360e-01 1.39697017e-01 1.39723227e-01
 1.39742884e-01 1.39749436e-01 1.39769094e-01 1.39795303e-01
 1.39801856e-01 1.39821513e-01 1.39828065e-01 1.39867380e-01
 1.39887037e-01 1.39906694e-01 1.39932903e-01 1.39946008e-01
 1.39965665e-01 1.39978770e-01 1.39991875e-01 1.39998427e-01
 1.40018085e-01 1.40044294e-01 1.40057399e-01 1.40063951e-01
 1.40083609e-01 1.40096713e-01 1.40109818e-01 1.40129475e-01
 1.40142580e-01 1.40155685e-01 1.40162237e-01 1.40175342e-01
 1.40194999e-01 1.40208104e-01 1.40227761e-01 1.40253971e-01
 1.40280180e-01 1.40306390e-01 1.40332599e-01 1.40371914e-01
 1.40398123e-01 1.40424333e-01 1.40443990e-01 1.40457095e-01
 1.40463647e-01 1.40489857e-01 1.40502962e-01 1.40522619e-01
 1.40535724e-01 1.40542276e-01 1.40555381e-01 1.40575038e-01
 1.40601248e-01 1.40607800e-01 1.40620905e-01 1.40634010e-01
 1.40647114e-01 1.40666772e-01 1.40686429e-01 1.40712638e-01
 1.40719191e-01 1.40738848e-01 1.40745400e-01 1.40784715e-01
 1.40804372e-01 1.40824029e-01 1.40830581e-01 1.40869896e-01
 1.40883000e-01 1.40889553e-01 1.40902658e-01 1.40922315e-01
 1.40935420e-01 1.40955077e-01 1.40961629e-01 1.40987839e-01
 1.41000944e-01 1.41014048e-01 1.41040258e-01 1.41053363e-01
 1.41059915e-01 1.41073020e-01 1.41079572e-01 1.41099229e-01
 1.41105782e-01 1.41118887e-01 1.41145096e-01 1.41171306e-01
 1.41177858e-01 1.41190963e-01 1.41197515e-01 1.41236830e-01
 1.41263039e-01 1.41269592e-01 1.41295801e-01 1.41302354e-01
 1.41354773e-01 1.41374430e-01 1.41387535e-01 1.41413744e-01
 1.41453059e-01 1.41459611e-01 1.41472716e-01 1.41492373e-01
 1.41505478e-01 1.41525135e-01 1.41538240e-01 1.41557897e-01
 1.41571002e-01 1.41584107e-01 1.41610316e-01 1.41616868e-01
 1.41636526e-01 1.41649630e-01 1.41656183e-01 1.41669288e-01
 1.41702050e-01 1.41728259e-01 1.41741364e-01 1.41774126e-01
 1.41780678e-01 1.41800335e-01 1.41806888e-01 1.41833097e-01
 1.41839650e-01 1.41852755e-01 1.41859307e-01 1.41872412e-01
 1.41885517e-01 1.41905174e-01 1.41911726e-01 1.41931383e-01
 1.41944488e-01 1.41983802e-01 1.42016564e-01 1.42029669e-01
 1.42055879e-01 1.42068984e-01 1.42095193e-01 1.42121403e-01
 1.42134508e-01 1.42147612e-01 1.42160717e-01 1.42167269e-01
 1.42180374e-01 1.42193479e-01 1.42206584e-01 1.42232793e-01
 1.42245898e-01 1.42252451e-01 1.42265555e-01 1.42285213e-01
 1.42311422e-01 1.42317975e-01 1.42357289e-01 1.42383498e-01
 1.42422813e-01 1.42435918e-01 1.42449022e-01 1.42475232e-01
 1.42481784e-01 1.42494889e-01 1.42501442e-01 1.42514546e-01
 1.42521099e-01 1.42547308e-01 1.42553861e-01 1.42566965e-01
 1.42573518e-01 1.42593175e-01 1.42625937e-01 1.42639042e-01
 1.42645594e-01 1.42671804e-01 1.42684909e-01 1.42691461e-01
 1.42704566e-01 1.42711118e-01 1.42737328e-01 1.42756985e-01
 1.42770090e-01 1.42776642e-01 1.42796299e-01 1.42809404e-01
 1.42815956e-01 1.42829061e-01 1.42848718e-01 1.42855271e-01
 1.42868376e-01 1.42874928e-01 1.42888033e-01 1.42907690e-01
 1.42920795e-01 1.42947004e-01 1.42960109e-01 1.42986319e-01
 1.42992871e-01 1.43019081e-01 1.43032185e-01 1.43038738e-01
 1.43051843e-01 1.43058395e-01 1.43071500e-01 1.43078052e-01
 1.43091157e-01 1.43110814e-01 1.43123919e-01 1.43143576e-01
 1.43156681e-01 1.43182890e-01 1.43202548e-01 1.43209100e-01
 1.43222205e-01 1.43235310e-01 1.43261519e-01 1.43268071e-01
 1.43281176e-01 1.43320491e-01 1.43333595e-01 1.43346700e-01
 1.43366357e-01 1.43379462e-01 1.43392567e-01 1.43405672e-01
 1.43412224e-01 1.43438434e-01 1.43451539e-01 1.43477748e-01
 1.43490853e-01 1.43503958e-01 1.43530167e-01 1.43543272e-01
 1.43549824e-01 1.43589139e-01 1.43602244e-01 1.43615348e-01
 1.43635006e-01 1.43641558e-01 1.43680872e-01 1.43687425e-01
 1.43707082e-01 1.43720187e-01 1.43726739e-01 1.43752949e-01
 1.43759501e-01 1.43772606e-01 1.43792263e-01 1.43805368e-01
 1.43811920e-01 1.43890549e-01 1.43903654e-01 1.43903654e-01
 1.43923311e-01 1.43936416e-01 1.43956073e-01 1.43995387e-01
 1.44001940e-01 1.44041254e-01 1.44080568e-01 1.44106778e-01
 1.44126435e-01 1.44152645e-01 1.44159197e-01 1.44185407e-01
 1.44211616e-01 1.44224721e-01 1.44231273e-01 1.44250930e-01
 1.44264035e-01 1.44283692e-01 1.44296797e-01 1.44336112e-01
 1.44342664e-01 1.44355769e-01 1.44362321e-01 1.44375426e-01
 1.44381978e-01 1.44381978e-01 1.44408188e-01 1.44421293e-01
 1.44427845e-01 1.44447502e-01 1.44467159e-01 1.44480264e-01
 1.44506474e-01 1.44532683e-01 1.44552341e-01 1.44578550e-01
 1.44598207e-01 1.44611312e-01 1.44630969e-01 1.44637522e-01
 1.44650626e-01 1.44683388e-01 1.44696493e-01 1.44703046e-01
 1.44729255e-01 1.44768569e-01 1.44807884e-01 1.44834093e-01
 1.44840646e-01 1.44866855e-01 1.44879960e-01 1.44886513e-01
 1.44906170e-01 1.44912722e-01 1.44932379e-01 1.44945484e-01
 1.44952036e-01 1.44978246e-01 1.44997903e-01 1.45011008e-01
 1.45037218e-01 1.45050322e-01 1.45063427e-01 1.45076532e-01
 1.45115846e-01 1.45122399e-01 1.45142056e-01 1.45155161e-01
 1.45168265e-01 1.45181370e-01 1.45207580e-01 1.45220685e-01
 1.45240342e-01 1.45253447e-01 1.45259999e-01 1.45286209e-01
 1.45292761e-01 1.45312418e-01 1.45338628e-01 1.45364837e-01
 1.45377942e-01 1.45391047e-01 1.45404152e-01 1.45423809e-01
 1.45450018e-01 1.45456571e-01 1.45469676e-01 1.45482780e-01
 1.45495885e-01 1.45502437e-01 1.45522095e-01 1.45528647e-01
 1.45541752e-01 1.45581066e-01 1.45613828e-01 1.45626933e-01
 1.45646590e-01 1.45666247e-01 1.45685904e-01 1.45699009e-01
 1.45712114e-01 1.45731771e-01 1.45751428e-01 1.45764533e-01
 1.45771086e-01 1.45797295e-01 1.45803848e-01 1.45830057e-01
 1.45856267e-01 1.45882476e-01 1.45889029e-01 1.45902133e-01
 1.45915238e-01 1.45941448e-01 1.45954553e-01 1.45974210e-01
 1.45980762e-01 1.45993867e-01 1.46020077e-01 1.46026629e-01
 1.46046286e-01 1.46059391e-01 1.46079048e-01 1.46092153e-01
 1.46098705e-01 1.46118362e-01 1.46170782e-01 1.46183886e-01
 1.46223201e-01 1.46255963e-01 1.46282172e-01 1.46301829e-01
 1.46314934e-01 1.46334591e-01 1.46347696e-01 1.46367353e-01
 1.46380458e-01 1.46400115e-01 1.46426325e-01 1.46452534e-01
 1.46459087e-01 1.46491849e-01 1.46518058e-01 1.46524611e-01
 1.46537716e-01 1.46544268e-01 1.46563925e-01 1.46583582e-01
 1.46603240e-01 1.46609792e-01 1.46629449e-01 1.46649106e-01
 1.46688421e-01 1.46694973e-01 1.46714630e-01 1.46727735e-01
 1.46740840e-01 1.46747392e-01 1.46760497e-01 1.46773602e-01
 1.46786707e-01 1.46806364e-01 1.46819468e-01 1.46839126e-01
 1.46852230e-01 1.46858783e-01 1.46898097e-01 1.46930859e-01
 1.46950516e-01 1.46963621e-01 1.46983278e-01 1.47009488e-01
 1.47022593e-01 1.47055355e-01 1.47061907e-01 1.47088117e-01
 1.47101221e-01 1.47114326e-01 1.47153641e-01 1.47160193e-01
 1.47173298e-01 1.47186402e-01 1.47238822e-01 1.47245374e-01
 1.47265031e-01 1.47291241e-01 1.47324003e-01 1.47343660e-01
 1.47356765e-01 1.47369869e-01 1.47396079e-01 1.47409184e-01
 1.47415736e-01 1.47441946e-01 1.47448498e-01 1.47487813e-01
 1.47500917e-01 1.47514022e-01 1.47527127e-01 1.47540232e-01
 1.47546784e-01 1.47572994e-01 1.47586098e-01 1.47625413e-01
 1.47645070e-01 1.47658175e-01 1.47677832e-01 1.47717146e-01
 1.47743356e-01 1.47749908e-01 1.47763013e-01 1.47782670e-01
 1.47808880e-01 1.47828537e-01 1.47848194e-01 1.47861299e-01
 1.47874404e-01 1.47894061e-01 1.47907166e-01 1.47920270e-01
 1.47933375e-01 1.47939928e-01 1.47953032e-01 1.47959585e-01
 1.47972690e-01 1.47992347e-01 1.48018556e-01 1.48057871e-01
 1.48070976e-01 1.48097185e-01 1.48103737e-01 1.48136499e-01
 1.48162709e-01 1.48175814e-01 1.48182366e-01 1.48221681e-01
 1.48234785e-01 1.48254443e-01 1.48287204e-01 1.48300309e-01
 1.48326519e-01 1.48333071e-01 1.48359281e-01 1.48378938e-01
 1.48398595e-01 1.48411700e-01 1.48431357e-01 1.48464119e-01
 1.48490329e-01 1.48523091e-01 1.48562405e-01 1.48568957e-01
 1.48614824e-01 1.48627929e-01 1.48647586e-01 1.48660691e-01
 1.48680348e-01 1.48693453e-01 1.48713110e-01 1.48719662e-01
 1.48772082e-01 1.48824501e-01 1.48844158e-01 1.48857263e-01
 1.48863815e-01 1.48890025e-01 1.48896577e-01 1.48909682e-01
 1.48929339e-01 1.48942444e-01 1.48948996e-01 1.48968653e-01
 1.48981758e-01 1.49034177e-01 1.49060387e-01 1.49066939e-01
 1.49080044e-01 1.49093149e-01 1.49112806e-01 1.49125911e-01
 1.49145568e-01 1.49165225e-01 1.49178330e-01 1.49184882e-01
 1.49197987e-01 1.49204539e-01 1.49230749e-01 1.49256959e-01
 1.49276616e-01 1.49302825e-01 1.49309378e-01 1.49322483e-01
 1.49329035e-01 1.49342140e-01 1.49381454e-01 1.49388006e-01
 1.49414216e-01 1.49433873e-01 1.49453530e-01 1.49466635e-01
 1.49479740e-01 1.49505950e-01 1.49525607e-01 1.49545264e-01
 1.49551816e-01 1.49564921e-01 1.49578026e-01 1.49604235e-01
 1.49636997e-01 1.49650102e-01 1.49663207e-01 1.49669759e-01
 1.49682864e-01 1.49689417e-01 1.49722179e-01 1.49741836e-01
 1.49761493e-01 1.49768045e-01 1.49794255e-01 1.49807360e-01
 1.49827017e-01 1.49833569e-01 1.49846674e-01 1.49853226e-01
 1.49866331e-01 1.49931855e-01 1.49951512e-01 1.49958065e-01
 1.49977722e-01 1.49984274e-01 1.49997379e-01 1.50010484e-01
 1.50023589e-01 1.50036693e-01 1.50049798e-01 1.50069455e-01
 1.50095665e-01 1.50115322e-01 1.50128427e-01 1.50148084e-01
 1.50161189e-01 1.50167741e-01 1.50180846e-01 1.50193951e-01
 1.50207056e-01 1.50226713e-01 1.50233265e-01 1.50259475e-01
 1.50266027e-01 1.50292237e-01 1.50305342e-01 1.50331551e-01
 1.50338103e-01 1.50351208e-01 1.50370865e-01 1.50377418e-01
 1.50397075e-01 1.50410180e-01 1.50436389e-01 1.50462599e-01
 1.50501913e-01 1.50521570e-01 1.50541228e-01 1.50547780e-01
 1.50560885e-01 1.50573990e-01 1.50593647e-01 1.50600199e-01
 1.50626409e-01 1.50639514e-01 1.50646066e-01 1.50659171e-01
 1.50678828e-01 1.50698485e-01 1.50718142e-01 1.50757457e-01
 1.50777114e-01 1.50783666e-01 1.50796771e-01 1.50816428e-01
 1.50836085e-01 1.50849190e-01 1.50855743e-01 1.50881952e-01
 1.50888504e-01 1.50927819e-01 1.50940924e-01 1.50967133e-01
 1.50980238e-01 1.50993343e-01 1.51006448e-01 1.51013000e-01
 1.51019552e-01 1.51032657e-01 1.51045762e-01 1.51058867e-01
 1.51071971e-01 1.51091629e-01 1.51117838e-01 1.51130943e-01
 1.51170257e-01 1.51176810e-01 1.51189915e-01 1.51196467e-01
 1.51222677e-01 1.51248886e-01 1.51261991e-01 1.51275096e-01
 1.51301305e-01 1.51307858e-01 1.51327515e-01 1.51340620e-01
 1.51353724e-01 1.51379934e-01 1.51386486e-01 1.51406144e-01
 1.51412696e-01 1.51425801e-01 1.51438905e-01 1.51465115e-01
 1.51491325e-01 1.51517534e-01 1.51563401e-01 1.51576506e-01
 1.51596163e-01 1.51615820e-01 1.51628925e-01 1.51661687e-01
 1.51668239e-01 1.51687896e-01 1.51694449e-01 1.51720658e-01
 1.51740316e-01 1.51753420e-01 1.51773078e-01 1.51786182e-01
 1.51799287e-01 1.51858259e-01 1.51884468e-01 1.51904125e-01
 1.51910678e-01 1.51936887e-01 1.51943440e-01 1.51969649e-01
 1.51976202e-01 1.51995859e-01 1.52008964e-01 1.52015516e-01
 1.52028621e-01 1.52067935e-01 1.52081040e-01 1.52094145e-01
 1.52107250e-01 1.52126907e-01 1.52140012e-01 1.52159669e-01
 1.52172773e-01 1.52192431e-01 1.52205535e-01 1.52218640e-01
 1.52225193e-01 1.52238297e-01 1.52257955e-01 1.52264507e-01
 1.52290717e-01 1.52310374e-01 1.52330031e-01 1.52343136e-01
 1.52356240e-01 1.52395555e-01 1.52408660e-01 1.52428317e-01
 1.52441422e-01 1.52447974e-01 1.52487288e-01 1.52513498e-01
 1.52526603e-01 1.52565917e-01 1.52579022e-01 1.52598679e-01
 1.52605231e-01 1.52624889e-01 1.52637993e-01 1.52651098e-01
 1.52657651e-01 1.52683860e-01 1.52710070e-01 1.52716622e-01
 1.52729727e-01 1.52736279e-01 1.52755936e-01 1.52795251e-01
 1.52808356e-01 1.52828013e-01 1.52841118e-01 1.52867327e-01
 1.52906642e-01 1.52932851e-01 1.52959061e-01 1.52998375e-01
 1.53004927e-01 1.53037689e-01 1.53063899e-01 1.53077004e-01
 1.53090109e-01 1.53116318e-01 1.53129423e-01 1.53149080e-01
 1.53162185e-01 1.53181842e-01 1.53194947e-01 1.53214604e-01
 1.53240814e-01 1.53267023e-01 1.53280128e-01 1.53306337e-01
 1.53325995e-01 1.53332547e-01 1.53352204e-01 1.53365309e-01
 1.53384966e-01 1.53398071e-01 1.53443938e-01 1.53457043e-01
 1.53496357e-01 1.53502909e-01 1.53529119e-01 1.53542224e-01
 1.53555328e-01 1.53574986e-01 1.53588090e-01 1.53620852e-01
 1.53627405e-01 1.53647062e-01 1.53660167e-01 1.53699481e-01
 1.53725691e-01 1.53758453e-01 1.53784662e-01 1.53797767e-01
 1.53817424e-01 1.53823977e-01 1.53850186e-01 1.53863291e-01
 1.53882948e-01 1.53915710e-01 1.53928815e-01 1.53948472e-01
 1.54000891e-01 1.54020548e-01 1.54033653e-01 1.54059863e-01
 1.54118834e-01 1.54125387e-01 1.54145044e-01 1.54158149e-01
 1.54164701e-01 1.54177806e-01 1.54197463e-01 1.54236777e-01
 1.54249882e-01 1.54276092e-01 1.54302301e-01 1.54308854e-01
 1.54321958e-01 1.54341616e-01 1.54354720e-01 1.54367825e-01
 1.54394035e-01 1.54413692e-01 1.54439901e-01 1.54459559e-01
 1.54472663e-01 1.54511978e-01 1.54531635e-01 1.54538187e-01
 1.54564397e-01 1.54584054e-01 1.54590606e-01 1.54610264e-01
 1.54623368e-01 1.54636473e-01 1.54649578e-01 1.54669235e-01
 1.54688892e-01 1.54701997e-01 1.54721654e-01 1.54741312e-01
 1.54793731e-01 1.54800283e-01 1.54839597e-01 1.54846150e-01
 1.54885464e-01 1.54892017e-01 1.54911674e-01 1.54924779e-01
 1.54931331e-01 1.54957540e-01 1.54970645e-01 1.54990302e-01
 1.55023064e-01 1.55029617e-01 1.55068931e-01 1.55075484e-01
 1.55114798e-01 1.55141007e-01 1.55154112e-01 1.55186874e-01
 1.55199979e-01 1.55219636e-01 1.55232741e-01 1.55272055e-01
 1.55278608e-01 1.55317922e-01 1.55324474e-01 1.55344132e-01
 1.55357236e-01 1.55396551e-01 1.55416208e-01 1.55429313e-01
 1.55468627e-01 1.55481732e-01 1.55501389e-01 1.55514494e-01
 1.55521046e-01 1.55540703e-01 1.55553808e-01 1.55606227e-01
 1.55619332e-01 1.55638989e-01 1.55645542e-01 1.55658647e-01
 1.55665199e-01 1.55691409e-01 1.55724170e-01 1.55750380e-01
 1.55815904e-01 1.55829009e-01 1.55861771e-01 1.55868323e-01
 1.55907637e-01 1.55920742e-01 1.55933847e-01 1.55953504e-01
 1.55960057e-01 1.55973161e-01 1.55992819e-01 1.56019028e-01
 1.56025581e-01 1.56051790e-01 1.56058343e-01 1.56071447e-01
 1.56084552e-01 1.56110762e-01 1.56117314e-01 1.56136971e-01
 1.56143524e-01 1.56195943e-01 1.56215600e-01 1.56228705e-01
 1.56241810e-01 1.56254914e-01 1.56294229e-01 1.56320438e-01
 1.56326991e-01 1.56326991e-01 1.56346648e-01 1.56359753e-01
 1.56372857e-01 1.56385962e-01 1.56392515e-01 1.56405619e-01
 1.56438381e-01 1.56451486e-01 1.56503905e-01 1.56517010e-01
 1.56536667e-01 1.56543220e-01 1.56569429e-01 1.56575982e-01
 1.56595639e-01 1.56602191e-01 1.56621848e-01 1.56628401e-01
 1.56641505e-01 1.56667715e-01 1.56693925e-01 1.56720134e-01
 1.56739791e-01 1.56746344e-01 1.56759449e-01 1.56785658e-01
 1.56805315e-01 1.56811868e-01 1.56831525e-01 1.56851182e-01
 1.56870839e-01 1.56890496e-01 1.56903601e-01 1.56916706e-01
 1.56929811e-01 1.56936363e-01 1.56956020e-01 1.56995335e-01
 1.57008439e-01 1.57034649e-01 1.57047754e-01 1.57060859e-01
 1.57100173e-01 1.57106725e-01 1.57119830e-01 1.57126383e-01
 1.57139487e-01 1.57146040e-01 1.57159145e-01 1.57165697e-01
 1.57178802e-01 1.57185354e-01 1.57198459e-01 1.57218116e-01
 1.57231221e-01 1.57257430e-01 1.57277088e-01 1.57290192e-01
 1.57329507e-01 1.57336059e-01 1.57349164e-01 1.57355716e-01
 1.57368821e-01 1.57375373e-01 1.57388478e-01 1.57401583e-01
 1.57421240e-01 1.57440897e-01 1.57454002e-01 1.57480212e-01
 1.57499869e-01 1.57506421e-01 1.57519526e-01 1.57526079e-01
 1.57552288e-01 1.57558840e-01 1.57578498e-01 1.57591602e-01
 1.57598155e-01 1.57650574e-01 1.57683336e-01 1.57689888e-01
 1.57709546e-01 1.57722650e-01 1.57729203e-01 1.57748860e-01
 1.57775069e-01 1.57807831e-01 1.57847146e-01 1.57866803e-01
 1.57879908e-01 1.57906117e-01 1.57912670e-01 1.57945432e-01
 1.57984746e-01 1.58004403e-01 1.58017508e-01 1.58037165e-01
 1.58043718e-01 1.58063375e-01 1.58076480e-01 1.58115794e-01
 1.58122346e-01 1.58161661e-01 1.58174765e-01 1.58187870e-01
 1.58200975e-01 1.58227185e-01 1.58240289e-01 1.58253394e-01
 1.58279604e-01 1.58286156e-01 1.58305813e-01 1.58338575e-01
 1.58351680e-01 1.58377890e-01 1.58390994e-01 1.58397547e-01
 1.58417204e-01 1.58430309e-01 1.58463071e-01 1.58476175e-01
 1.58515490e-01 1.58522042e-01 1.58535147e-01 1.58548252e-01
 1.58561357e-01 1.58567909e-01 1.58581014e-01 1.58587566e-01
 1.58613776e-01 1.58620328e-01 1.58646538e-01 1.58653090e-01
 1.58672747e-01 1.58698957e-01 1.58712062e-01 1.58738271e-01
 1.58764481e-01 1.58771033e-01 1.58810348e-01 1.58830005e-01
 1.58843110e-01 1.58869319e-01 1.58882424e-01 1.58895529e-01
 1.58908633e-01 1.58928291e-01 1.58954500e-01 1.58974157e-01
 1.58987262e-01 1.58993815e-01 1.59006919e-01 1.59026577e-01
 1.59039681e-01 1.59059338e-01 1.59065891e-01 1.59078996e-01
 1.59105205e-01 1.59124862e-01 1.59144520e-01 1.59164177e-01
 1.59170729e-01 1.59183834e-01 1.59190386e-01 1.59216596e-01
 1.59236253e-01 1.59262463e-01 1.59288672e-01 1.59301777e-01
 1.59334539e-01 1.59341091e-01 1.59360749e-01 1.59367301e-01
 1.59393511e-01 1.59432825e-01 1.59459034e-01 1.59472139e-01
 1.59485244e-01 1.59491796e-01 1.59504901e-01 1.59518006e-01
 1.59531111e-01 1.59537663e-01 1.59550768e-01 1.59557320e-01
 1.59583530e-01 1.59609739e-01 1.59622844e-01 1.59629397e-01
 1.59688368e-01 1.59701473e-01 1.59708025e-01 1.59721130e-01
 1.59740787e-01 1.59766997e-01 1.59773549e-01 1.59786654e-01
 1.59799759e-01 1.59812864e-01 1.59832521e-01 1.59839073e-01
 1.59852178e-01 1.59858730e-01 1.59878388e-01 1.59911150e-01
 1.59917702e-01 1.59950464e-01 1.59957016e-01 1.59983226e-01
 1.59996331e-01 1.60015988e-01 1.60029093e-01 1.60061855e-01
 1.60074959e-01 1.60094617e-01 1.60133931e-01 1.60140483e-01
 1.60232217e-01 1.60245322e-01 1.60284636e-01 1.60297741e-01
 1.60317398e-01 1.60330503e-01 1.60337055e-01 1.60356712e-01
 1.60363265e-01 1.60376369e-01 1.60389474e-01 1.60428789e-01
 1.60441893e-01 1.60454998e-01 1.60474655e-01 1.60487760e-01
 1.60500865e-01 1.60520522e-01 1.60533627e-01 1.60559836e-01
 1.60579494e-01 1.60586046e-01 1.60599151e-01 1.60612256e-01
 1.60638465e-01 1.60658122e-01 1.60671227e-01 1.60690884e-01
 1.60703989e-01 1.60723646e-01 1.60730199e-01 1.60756408e-01
 1.60769513e-01 1.60782618e-01 1.60789170e-01 1.60802275e-01
 1.60841589e-01 1.60894008e-01 1.60900561e-01 1.60920218e-01
 1.60933323e-01 1.60952980e-01 1.60966085e-01 1.60992294e-01
 1.61011952e-01 1.61018504e-01 1.61031609e-01 1.61057818e-01
 1.61064371e-01 1.61077475e-01 1.61090580e-01 1.61116790e-01
 1.61142999e-01 1.61182314e-01 1.61201971e-01 1.61221628e-01
 1.61234733e-01 1.61254390e-01 1.61274047e-01 1.61280600e-01
 1.61293704e-01 1.61313362e-01 1.61339571e-01 1.61352676e-01
 1.61372333e-01 1.61385438e-01 1.61391990e-01 1.61411648e-01
 1.61424752e-01 1.61437857e-01 1.61464067e-01 1.61470619e-01
 1.61483724e-01 1.61503381e-01 1.61536143e-01 1.61575457e-01
 1.61582010e-01 1.61601667e-01 1.61614772e-01 1.61621324e-01
 1.61647534e-01 1.61667191e-01 1.61693400e-01 1.61719610e-01
 1.61758924e-01 1.61765477e-01 1.61778582e-01 1.61811344e-01
 1.61837553e-01 1.61850658e-01 1.61863763e-01 1.61876867e-01
 1.61889972e-01 1.61903077e-01 1.61909629e-01 1.61922734e-01
 1.61942391e-01 1.61962049e-01 1.61975153e-01 1.62001363e-01
 1.62027572e-01 1.62053782e-01 1.62066887e-01 1.62086544e-01
 1.62099649e-01 1.62106201e-01 1.62119306e-01 1.62138963e-01
 1.62165173e-01 1.62191382e-01 1.62237249e-01 1.62243801e-01
 1.62283116e-01 1.62309325e-01 1.62315878e-01 1.62342087e-01
 1.62361745e-01 1.62387954e-01 1.62394506e-01 1.62414164e-01
 1.62427268e-01 1.62453478e-01 1.62466583e-01 1.62473135e-01
 1.62499345e-01 1.62512450e-01 1.62532107e-01 1.62545212e-01
 1.62551764e-01 1.62564869e-01 1.62571421e-01 1.62584526e-01
 1.62597631e-01 1.62623840e-01 1.62630393e-01 1.62656602e-01
 1.62682812e-01 1.62695917e-01 1.62728679e-01 1.62748336e-01
 1.62754888e-01 1.62774545e-01 1.62807307e-01 1.62820412e-01
 1.62826964e-01 1.62853174e-01 1.62859726e-01 1.62885936e-01
 1.62892488e-01 1.62905593e-01 1.62925250e-01 1.62938355e-01
 1.62944907e-01 1.62971117e-01 1.62997327e-01 1.63010431e-01
 1.63036641e-01 1.63056298e-01 1.63062851e-01 1.63075955e-01
 1.63095613e-01 1.63115270e-01 1.63128374e-01 1.63141479e-01
 1.63154584e-01 1.63180794e-01 1.63193898e-01 1.63207003e-01
 1.63213556e-01 1.63252870e-01 1.63265975e-01 1.63279080e-01
 1.63318394e-01 1.63331499e-01 1.63351156e-01 1.63370813e-01
 1.63397023e-01 1.63436337e-01 1.63449442e-01 1.63475651e-01
 1.63482204e-01 1.63508413e-01 1.63514966e-01 1.63547728e-01
